customer_id,customer_fname,customer_lname,customer_email,customer_password,customer_segment_id,customer_address_id
16061,Genevieve,Blankenship,XXXXXXXXX,XXXXXXXXX,2,4608
16062,Eve,Richmond,XXXXXXXXX,XXXXXXXXX,1,3283
16063,Whoopi,Benjamin,XXXXXXXXX,XXXXXXXXX,2,9072
16064,Sade,Holder,XXXXXXXXX,XXXXXXXXX,1,1820
16065,Britanni,Ramirez,XXXXXXXXX,XXXXXXXXX,1,14636
16066,Lila,Burgess,XXXXXXXXX,XXXXXXXXX,1,4390
16067,Jordan,Garrett,XXXXXXXXX,XXXXXXXXX,1,6146
16068,Adele,Chavez,XXXXXXXXX,XXXXXXXXX,2,4661
16069,Jillian,Huber,XXXXXXXXX,XXXXXXXXX,1,2574
16070,Sara,Farley,XXXXXXXXX,XXXXXXXXX,1,7479
16071,Ocean,Mcdowell,XXXXXXXXX,XXXXXXXXX,3,12305
16072,Genevieve,Good,XXXXXXXXX,XXXXXXXXX,2,12156
16073,Hillary,Burks,XXXXXXXXX,XXXXXXXXX,1,11865
16074,Anika,Spears,XXXXXXXXX,XXXXXXXXX,1,3316
16075,Isabella,West,XXXXXXXXX,XXXXXXXXX,1,2295
16076,Deborah,Kim,XXXXXXXXX,XXXXXXXXX,1,10923
16077,Kyla,Lamb,XXXXXXXXX,XXXXXXXXX,1,9462
16078,Carol,Howard,XXXXXXXXX,XXXXXXXXX,1,9121
16079,Phoebe,Noel,XXXXXXXXX,XXXXXXXXX,1,2159
16080,Caryn,Bowers,XXXXXXXXX,XXXXXXXXX,1,4575
16081,Zia,Mcdaniel,XXXXXXXXX,XXXXXXXXX,1,15479
16082,Alexandra,Gamble,XXXXXXXXX,XXXXXXXXX,1,15191
16083,Sydney,Faulkner,XXXXXXXXX,XXXXXXXXX,1,5913
16084,Calista,Talley,XXXXXXXXX,XXXXXXXXX,1,11572
16085,Yolanda,Page,XXXXXXXXX,XXXXXXXXX,2,8452
16086,Aimee,Terrell,XXXXXXXXX,XXXXXXXXX,2,9162
16087,Darryl,Donaldson,XXXXXXXXX,XXXXXXXXX,1,1082
16088,Halee,Andrews,XXXXXXXXX,XXXXXXXXX,1,10031
16089,Sydnee,Hill,XXXXXXXXX,XXXXXXXXX,1,3420
16090,Evelyn,Odom,XXXXXXXXX,XXXXXXXXX,1,8907
16091,Raya,Noble,XXXXXXXXX,XXXXXXXXX,1,2005
16092,Katelyn,Brady,XXXXXXXXX,XXXXXXXXX,1,11519
16093,Yvonne,Ferrell,XXXXXXXXX,XXXXXXXXX,2,1700
16094,Signe,Tran,XXXXXXXXX,XXXXXXXXX,3,9387
16095,Stella,Morin,XXXXXXXXX,XXXXXXXXX,3,1380
16096,Mira,Macdonald,XXXXXXXXX,XXXXXXXXX,3,14164
16097,Demetria,Boone,XXXXXXXXX,XXXXXXXXX,3,9319
16098,Winifred,Monroe,XXXXXXXXX,XXXXXXXXX,3,13283
16099,Carol,Robertson,XXXXXXXXX,XXXXXXXXX,3,8692
16100,Deborah,Grimes,XXXXXXXXX,XXXXXXXXX,2,9692
16101,Aphrodite,Salas,XXXXXXXXX,XXXXXXXXX,2,11853
16102,Basia,Boyer,XXXXXXXXX,XXXXXXXXX,3,262
16103,Constance,Cain,XXXXXXXXX,XXXXXXXXX,3,14729
16104,Shafira,Harding,XXXXXXXXX,XXXXXXXXX,1,6243
16105,Priscilla,Owens,XXXXXXXXX,XXXXXXXXX,3,7270
16106,Clare,Knight,XXXXXXXXX,XXXXXXXXX,2,13194
16107,Blythe,Spencer,XXXXXXXXX,XXXXXXXXX,2,817
16108,Macy,Conrad,XXXXXXXXX,XXXXXXXXX,3,1426
16109,Velma,Nunez,XXXXXXXXX,XXXXXXXXX,1,82
16110,Guinevere,Little,XXXXXXXXX,XXXXXXXXX,1,13041
16111,Astra,Workman,XXXXXXXXX,XXXXXXXXX,2,13701
16112,Illana,Kirkland,XXXXXXXXX,XXXXXXXXX,2,5358
16113,Demetria,Alvarado,XXXXXXXXX,XXXXXXXXX,2,12467
16114,Velma,Mcguire,XXXXXXXXX,XXXXXXXXX,1,12448
16115,Mary,Branch,XXXXXXXXX,XXXXXXXXX,1,2698
16116,Ivana,Walters,XXXXXXXXX,XXXXXXXXX,1,11140
16117,Lacota,Cabrera,XXXXXXXXX,XXXXXXXXX,2,13285
16118,Farrah,Nielsen,XXXXXXXXX,XXXXXXXXX,1,5604
16119,Farrah,Becker,XXXXXXXXX,XXXXXXXXX,1,5159
16120,Lysandra,Mcgowan,XXXXXXXXX,XXXXXXXXX,1,6497
16121,Kirsten,Mills,XXXXXXXXX,XXXXXXXXX,1,7241
16122,Idola,Lara,XXXXXXXXX,XXXXXXXXX,2,4166
16123,Kirestin,Britt,XXXXXXXXX,XXXXXXXXX,2,15157
16124,Calista,Chaney,XXXXXXXXX,XXXXXXXXX,2,2530
16125,Vielka,Jordan,XXXXXXXXX,XXXXXXXXX,2,13048
16126,Sloane,Stevens,XXXXXXXXX,XXXXXXXXX,2,8081
16127,Ora,Frederick,XXXXXXXXX,XXXXXXXXX,3,15376
16128,Sydnee,Chambers,XXXXXXXXX,XXXXXXXXX,3,8621
16129,Sonia,Logan,XXXXXXXXX,XXXXXXXXX,1,1286
16130,Myra,Armstrong,XXXXXXXXX,XXXXXXXXX,3,12042
16131,Shaine,Sheppard,XXXXXXXXX,XXXXXXXXX,3,12695
16132,Francesca,Melton,XXXXXXXXX,XXXXXXXXX,3,15892
16133,Maite,Holmes,XXXXXXXXX,XXXXXXXXX,3,13267
16134,Heidi,Holder,XXXXXXXXX,XXXXXXXXX,3,4488
16135,Hanae,Maddox,XXXXXXXXX,XXXXXXXXX,3,7830
16136,Quemby,Wolfe,XXXXXXXXX,XXXXXXXXX,2,7271
16137,Shannon,Sykes,XXXXXXXXX,XXXXXXXXX,1,8296
16138,Noelani,Figueroa,XXXXXXXXX,XXXXXXXXX,2,12828
16139,Nora,Branch,XXXXXXXXX,XXXXXXXXX,3,8956
16140,Ainsley,Tate,XXXXXXXXX,XXXXXXXXX,3,1244
16141,Renee,Thompson,XXXXXXXXX,XXXXXXXXX,3,16066
16142,Leigh,Nielsen,XXXXXXXXX,XXXXXXXXX,3,10510
16143,Carla,Rogers,XXXXXXXXX,XXXXXXXXX,3,8840
16144,Ila,Heath,XXXXXXXXX,XXXXXXXXX,3,12521
16145,Lynn,Webster,XXXXXXXXX,XXXXXXXXX,1,6621
16146,Larissa,Hartman,XXXXXXXXX,XXXXXXXXX,2,1105
16147,Zenaida,Harrell,XXXXXXXXX,XXXXXXXXX,1,4759
16148,Tasha,Henderson,XXXXXXXXX,XXXXXXXXX,1,2845
16149,Renee,Workman,XXXXXXXXX,XXXXXXXXX,1,7596
16150,Isabella,Hoffman,XXXXXXXXX,XXXXXXXXX,1,1761
16151,Zephr,Kennedy,XXXXXXXXX,XXXXXXXXX,1,16384
16152,Whitney,Harrison,XXXXXXXXX,XXXXXXXXX,2,10112
16153,Karina,Rush,XXXXXXXXX,XXXXXXXXX,1,11773
16154,Ann,Kline,XXXXXXXXX,XXXXXXXXX,1,11706
16155,Whitney,Terry,XXXXXXXXX,XXXXXXXXX,1,5619
16156,Cally,Workman,XXXXXXXXX,XXXXXXXXX,3,15180
16157,Audrey,Walton,XXXXXXXXX,XXXXXXXXX,3,2411
16158,Jennifer,Ware,XXXXXXXXX,XXXXXXXXX,3,10540
16159,Riley,Barber,XXXXXXXXX,XXXXXXXXX,1,12265
16160,Sybill,Cameron,XXXXXXXXX,XXXXXXXXX,1,12164
16161,Lani,Walton,XXXXXXXXX,XXXXXXXXX,2,7503
16162,Brenna,Mclean,XXXXXXXXX,XXXXXXXXX,3,6102
16163,Jocelyn,Massey,XXXXXXXXX,XXXXXXXXX,2,7086
16164,Hannah,Frazier,XXXXXXXXX,XXXXXXXXX,2,15623
16165,Paula,Rodriguez,XXXXXXXXX,XXXXXXXXX,2,14819
16166,Desiree,Patel,XXXXXXXXX,XXXXXXXXX,3,3442
16167,Illana,Barker,XXXXXXXXX,XXXXXXXXX,1,9561
16168,Xena,Atkins,XXXXXXXXX,XXXXXXXXX,1,12933
16169,Gay,Boyd,XXXXXXXXX,XXXXXXXXX,1,13681
16170,Katell,Shannon,XXXXXXXXX,XXXXXXXXX,1,2085
16171,Zia,Henderson,XXXXXXXXX,XXXXXXXXX,3,4601
16172,April,Blackburn,XXXXXXXXX,XXXXXXXXX,3,11119
16173,Jamalia,Ball,XXXXXXXXX,XXXXXXXXX,1,4981
16174,Willow,Hines,XXXXXXXXX,XXXXXXXXX,2,12907
16175,Aubrey,Chan,XXXXXXXXX,XXXXXXXXX,2,185
16176,Lacy,Hayes,XXXXXXXXX,XXXXXXXXX,2,7496
16177,Susan,Harding,XXXXXXXXX,XXXXXXXXX,2,5144
16178,Iola,Williams,XXXXXXXXX,XXXXXXXXX,2,4801
16179,Carly,Shaw,XXXXXXXXX,XXXXXXXXX,2,9030
16180,Adrienne,Rutledge,XXXXXXXXX,XXXXXXXXX,2,11088
16181,Helen,Leonard,XXXXXXXXX,XXXXXXXXX,3,7035
16182,Cleo,Lee,XXXXXXXXX,XXXXXXXXX,3,16038
16183,Rhoda,Mason,XXXXXXXXX,XXXXXXXXX,3,9447
16184,Gillian,Burt,XXXXXXXXX,XXXXXXXXX,3,11465
16185,Iona,Terry,XXXXXXXXX,XXXXXXXXX,3,5085
16186,Azalia,Berg,XXXXXXXXX,XXXXXXXXX,3,3556
16187,Charlotte,Galloway,XXXXXXXXX,XXXXXXXXX,3,9541
16188,Haviva,Mccullough,XXXXXXXXX,XXXXXXXXX,1,12708
16189,Hedda,Thompson,XXXXXXXXX,XXXXXXXXX,1,13763
16190,Brenna,Haley,XXXXXXXXX,XXXXXXXXX,2,16282
16191,Audrey,Fowler,XXXXXXXXX,XXXXXXXXX,1,12103
16192,Cynthia,Hart,XXXXXXXXX,XXXXXXXXX,1,15298
16193,Morgan,Kelly,XXXXXXXXX,XXXXXXXXX,1,12566
16194,Cynthia,Patterson,XXXXXXXXX,XXXXXXXXX,1,4418
16195,Ivory,Nichols,XXXXXXXXX,XXXXXXXXX,1,10526
16196,Brianna,Potter,XXXXXXXXX,XXXXXXXXX,3,9699
16197,Olympia,Hopkins,XXXXXXXXX,XXXXXXXXX,3,2119
16198,Winter,Middleton,XXXXXXXXX,XXXXXXXXX,1,8494
16199,Zorita,Fisher,XXXXXXXXX,XXXXXXXXX,1,6028
16200,Lara,Greene,XXXXXXXXX,XXXXXXXXX,1,10422
16201,Sybil,Mcfadden,XXXXXXXXX,XXXXXXXXX,1,4550
16202,Astra,Santana,XXXXXXXXX,XXXXXXXXX,3,4538
16203,Xaviera,Pratt,XXXXXXXXX,XXXXXXXXX,3,300
16204,Halla,Bates,XXXXXXXXX,XXXXXXXXX,2,11456
16205,Jorden,Hancock,XXXXXXXXX,XXXXXXXXX,3,11619
16206,Belle,Mccullough,XXXXXXXXX,XXXXXXXXX,3,2546
16207,Brittany,Moody,XXXXXXXXX,XXXXXXXXX,3,4361
16208,Cassady,Chambers,XXXXXXXXX,XXXXXXXXX,1,3334
16209,Willow,Roberts,XXXXXXXXX,XXXXXXXXX,2,15516
16210,Maia,Burgess,XXXXXXXXX,XXXXXXXXX,2,857
16211,Anastasia,Carver,XXXXXXXXX,XXXXXXXXX,1,5968
16212,Brianna,Sanders,XXXXXXXXX,XXXXXXXXX,1,8767
16213,Ivory,Gibbs,XXXXXXXXX,XXXXXXXXX,1,8450
16214,Elaine,Gilbert,XXXXXXXXX,XXXXXXXXX,3,8988
16215,Camille,Beard,XXXXXXXXX,XXXXXXXXX,3,12256
16216,Maggy,Potts,XXXXXXXXX,XXXXXXXXX,3,280
16217,Emily,Burris,XXXXXXXXX,XXXXXXXXX,3,12855
16218,Ulla,Peck,XXXXXXXXX,XXXXXXXXX,2,16437
16219,Amity,Browning,XXXXXXXXX,XXXXXXXXX,2,6460
16220,Brianna,Massey,XXXXXXXXX,XXXXXXXXX,2,15140
16221,Nora,Whitehead,XXXXXXXXX,XXXXXXXXX,2,8501
16222,Holly,Hayes,XXXXXXXXX,XXXXXXXXX,2,14463
16223,Ayanna,Cohen,XXXXXXXXX,XXXXXXXXX,2,16500
16224,Eden,Gonzalez,XXXXXXXXX,XXXXXXXXX,2,303
16225,Danielle,Bowman,XXXXXXXXX,XXXXXXXXX,2,7917
16226,Quon,Cote,XXXXXXXXX,XXXXXXXXX,3,15583
16227,Deborah,Abbott,XXXXXXXXX,XXXXXXXXX,3,12196
16228,Hedda,Randall,XXXXXXXXX,XXXXXXXXX,3,10544
16229,Athena,Wyatt,XXXXXXXXX,XXXXXXXXX,2,3111
16230,Kelsie,Hopkins,XXXXXXXXX,XXXXXXXXX,1,5974
16231,Lee,Castaneda,XXXXXXXXX,XXXXXXXXX,1,4655
16232,Jenette,Wilkins,XXXXXXXXX,XXXXXXXXX,3,2023
16233,Mollie,Dawson,XXXXXXXXX,XXXXXXXXX,1,13462
16234,Gretchen,Shepherd,XXXXXXXXX,XXXXXXXXX,1,10512
16235,Marah,Christian,XXXXXXXXX,XXXXXXXXX,1,12803
16236,Karyn,Huff,XXXXXXXXX,XXXXXXXXX,2,9338
16237,Germaine,Owen,XXXXXXXXX,XXXXXXXXX,3,12747
16238,Cathleen,Tate,XXXXXXXXX,XXXXXXXXX,3,15598
16239,Frances,Johnston,XXXXXXXXX,XXXXXXXXX,3,9190
16240,Aphrodite,Gaines,XXXXXXXXX,XXXXXXXXX,3,11883
16241,Carissa,Moran,XXXXXXXXX,XXXXXXXXX,3,8500
16242,Melissa,Bailey,XXXXXXXXX,XXXXXXXXX,3,5130
16243,Kaitlin,Scott,XXXXXXXXX,XXXXXXXXX,1,3710
16244,Hyacinth,Witt,XXXXXXXXX,XXXXXXXXX,3,11544
16245,Maggie,Cantu,XXXXXXXXX,XXXXXXXXX,3,593
16246,Roanna,Hale,XXXXXXXXX,XXXXXXXXX,3,4381
16247,Jacqueline,Lyons,XXXXXXXXX,XXXXXXXXX,1,4204
16248,Minerva,Oneal,XXXXXXXXX,XXXXXXXXX,1,984
16249,Jayme,Diaz,XXXXXXXXX,XXXXXXXXX,1,1610
16250,Naomi,Rocha,XXXXXXXXX,XXXXXXXXX,3,2120
16251,Shelley,Fowler,XXXXXXXXX,XXXXXXXXX,1,2966
16252,Lee,Glass,XXXXXXXXX,XXXXXXXXX,1,4893
16253,Chava,Mcmahon,XXXXXXXXX,XXXXXXXXX,2,14297
16254,Stacey,Huff,XXXXXXXXX,XXXXXXXXX,1,13977
16255,Cally,Barlow,XXXXXXXXX,XXXXXXXXX,2,8393
16256,Cherokee,Armstrong,XXXXXXXXX,XXXXXXXXX,2,6604
16257,Katelyn,Gordon,XXXXXXXXX,XXXXXXXXX,2,905
16258,Nell,Joyce,XXXXXXXXX,XXXXXXXXX,2,341
16259,Fiona,Noel,XXXXXXXXX,XXXXXXXXX,1,2621
16260,Alisa,Hill,XXXXXXXXX,XXXXXXXXX,1,5888
16261,Donna,Hoffman,XXXXXXXXX,XXXXXXXXX,2,959
16262,Desirae,Stokes,XXXXXXXXX,XXXXXXXXX,1,12427
16263,Kelsie,Mcfadden,XXXXXXXXX,XXXXXXXXX,1,3119
16264,Mona,Tyler,XXXXXXXXX,XXXXXXXXX,1,10884
16265,Rebeca,Weber,XXXXXXXXX,XXXXXXXXX,2,4056
16266,Calista,Hickman,XXXXXXXXX,XXXXXXXXX,2,2108
16267,Irma,Mcpherson,XXXXXXXXX,XXXXXXXXX,1,895
16268,Katell,Jimenez,XXXXXXXXX,XXXXXXXXX,1,11623
16269,Kitra,Bruce,XXXXXXXXX,XXXXXXXXX,1,1919
16270,Katell,Marsh,XXXXXXXXX,XXXXXXXXX,1,13185
16271,Chelsea,Jenkins,XXXXXXXXX,XXXXXXXXX,1,3495
16272,Madeline,Aguilar,XXXXXXXXX,XXXXXXXXX,3,9089
16273,Bertha,Melton,XXXXXXXXX,XXXXXXXXX,1,9177
16274,Patience,Dunn,XXXXXXXXX,XXXXXXXXX,3,10079
16275,Darryl,Kim,XXXXXXXXX,XXXXXXXXX,1,14821
16276,Carolyn,Rose,XXXXXXXXX,XXXXXXXXX,3,11361
16277,Montana,Young,XXXXXXXXX,XXXXXXXXX,1,2905
16278,Hedwig,Santos,XXXXXXXXX,XXXXXXXXX,2,14022
16279,Chava,Suarez,XXXXXXXXX,XXXXXXXXX,1,14392
16280,Eve,Hood,XXXXXXXXX,XXXXXXXXX,1,12999
16281,Gloria,Hester,XXXXXXXXX,XXXXXXXXX,3,14817
16282,Mariko,Howard,XXXXXXXXX,XXXXXXXXX,1,2772
16283,Evelyn,Hendricks,XXXXXXXXX,XXXXXXXXX,3,10844
16284,Brenna,Tyson,XXXXXXXXX,XXXXXXXXX,1,9009
16285,Cassandra,Wyatt,XXXXXXXXX,XXXXXXXXX,3,9270
16286,Belle,Stein,XXXXXXXXX,XXXXXXXXX,3,5895
16287,Inga,Porter,XXXXXXXXX,XXXXXXXXX,2,1684
16288,Angelica,Key,XXXXXXXXX,XXXXXXXXX,2,9801
16289,Dominique,Morrison,XXXXXXXXX,XXXXXXXXX,1,8104
16290,Virginia,Middleton,XXXXXXXXX,XXXXXXXXX,1,9472
16291,Zoe,Daugherty,XXXXXXXXX,XXXXXXXXX,1,10348
16292,Blythe,Shaffer,XXXXXXXXX,XXXXXXXXX,1,7340
16293,Chantale,Higgins,XXXXXXXXX,XXXXXXXXX,1,1679
16294,Cheryl,Larson,XXXXXXXXX,XXXXXXXXX,1,8236
16295,Raya,Garrison,XXXXXXXXX,XXXXXXXXX,1,13751
16296,Mechelle,Sharpe,XXXXXXXXX,XXXXXXXXX,1,16010
16297,Petra,Padilla,XXXXXXXXX,XXXXXXXXX,2,10395
16298,Karla,Holmes,XXXXXXXXX,XXXXXXXXX,2,6542
16299,Ila,Nichols,XXXXXXXXX,XXXXXXXXX,2,16084
16300,Felicia,Mcfarland,XXXXXXXXX,XXXXXXXXX,2,7458
16301,Quin,Manning,XXXXXXXXX,XXXXXXXXX,2,2209
16302,Meredith,Albert,XXXXXXXXX,XXXXXXXXX,2,6194
16303,Abra,Mitchell,XXXXXXXXX,XXXXXXXXX,2,15843
16304,Cherokee,Franklin,XXXXXXXXX,XXXXXXXXX,1,290
16305,Ignacia,Holmes,XXXXXXXXX,XXXXXXXXX,3,758
16306,Melanie,Kennedy,XXXXXXXXX,XXXXXXXXX,3,7437
16307,Zia,Haley,XXXXXXXXX,XXXXXXXXX,3,15988
16308,Yvette,Mack,XXXXXXXXX,XXXXXXXXX,1,64
16309,Deanna,Cherry,XXXXXXXXX,XXXXXXXXX,2,13249
16310,Blythe,Huffman,XXXXXXXXX,XXXXXXXXX,2,16424
16311,Ivory,Blair,XXXXXXXXX,XXXXXXXXX,3,7533
16312,Melyssa,King,XXXXXXXXX,XXXXXXXXX,1,15222
16313,Kim,Morales,XXXXXXXXX,XXXXXXXXX,2,1056
16314,Pascale,Russell,XXXXXXXXX,XXXXXXXXX,2,143
16315,Orli,Shelton,XXXXXXXXX,XXXXXXXXX,2,9910
16316,Wynter,Wooten,XXXXXXXXX,XXXXXXXXX,2,12278
16317,Jaime,Camacho,XXXXXXXXX,XXXXXXXXX,2,2659
16318,Karina,Fisher,XXXXXXXXX,XXXXXXXXX,2,6802
16319,Isabella,Pickett,XXXXXXXXX,XXXXXXXXX,1,3693
16320,Xerxes,Rush,XXXXXXXXX,XXXXXXXXX,2,8984
16321,Nita,Vega,XXXXXXXXX,XXXXXXXXX,2,16465
16322,Anika,Davenport,XXXXXXXXX,XXXXXXXXX,3,13395
16323,Remedios,Fleming,XXXXXXXXX,XXXXXXXXX,1,3482
16324,Ori,Zimmerman,XXXXXXXXX,XXXXXXXXX,2,7738
16325,Iona,Donovan,XXXXXXXXX,XXXXXXXXX,2,11414
16326,Signe,Green,XXXXXXXXX,XXXXXXXXX,2,4479
16327,Danielle,Garrett,XXXXXXXXX,XXXXXXXXX,1,13220
16328,Madonna,Woodward,XXXXXXXXX,XXXXXXXXX,2,409
16329,Karly,Green,XXXXXXXXX,XXXXXXXXX,1,14888
16330,Liberty,Small,XXXXXXXXX,XXXXXXXXX,2,7291
16331,Deirdre,Grant,XXXXXXXXX,XXXXXXXXX,3,2613
16332,Darrel,Wheeler,XXXXXXXXX,XXXXXXXXX,1,14012
16333,Geraldine,Terrell,XXXXXXXXX,XXXXXXXXX,2,3834
16334,Morgan,Mayo,XXXXXXXXX,XXXXXXXXX,2,6211
16335,Linda,Nolan,XXXXXXXXX,XXXXXXXXX,1,15542
16336,Xerxes,Gay,XXXXXXXXX,XXXXXXXXX,2,9185
16337,Ainsley,Dunn,XXXXXXXXX,XXXXXXXXX,2,13822
16338,Faith,Woodward,XXXXXXXXX,XXXXXXXXX,2,13945
16339,Jolene,Mcneil,XXXXXXXXX,XXXXXXXXX,2,10292
16340,Diana,Holmes,XXXXXXXXX,XXXXXXXXX,2,6168
16341,Karina,Robinson,XXXXXXXXX,XXXXXXXXX,3,1895
16342,Sydney,Houston,XXXXXXXXX,XXXXXXXXX,1,13421
16343,Shelley,Boyle,XXXXXXXXX,XXXXXXXXX,1,121
16344,Kathleen,Sanford,XXXXXXXXX,XXXXXXXXX,1,3546
16345,Alfreda,Clark,XXXXXXXXX,XXXXXXXXX,1,13787
16346,Noel,Wood,XXXXXXXXX,XXXXXXXXX,1,2039
16347,Aimee,Lara,XXXXXXXXX,XXXXXXXXX,3,102
16348,Hollee,Mckinney,XXXXXXXXX,XXXXXXXXX,2,8686
16349,Charly,Sandoval,XXXXXXXXX,XXXXXXXXX,2,13667
16350,Imani,Spencer,XXXXXXXXX,XXXXXXXXX,2,424
16351,Caryn,Pennington,XXXXXXXXX,XXXXXXXXX,2,11770
16352,Ainsley,Walters,XXXXXXXXX,XXXXXXXXX,2,15955
16353,Astra,Goff,XXXXXXXXX,XXXXXXXXX,2,4518
16354,Echo,Prince,XXXXXXXXX,XXXXXXXXX,3,13621
16355,Stella,Parks,XXXXXXXXX,XXXXXXXXX,1,8867
16356,Nichole,Lindsay,XXXXXXXXX,XXXXXXXXX,1,2520
16357,Desiree,Bray,XXXXXXXXX,XXXXXXXXX,1,14680
16358,Ginger,Sharp,XXXXXXXXX,XXXXXXXXX,3,3485
16359,Jaden,Mathis,XXXXXXXXX,XXXXXXXXX,3,6371
16360,Harriet,Rogers,XXXXXXXXX,XXXXXXXXX,2,9406
16361,Sloane,Watts,XXXXXXXXX,XXXXXXXXX,2,14019
16362,Fallon,Wilder,XXXXXXXXX,XXXXXXXXX,2,7499
16363,Orli,Romero,XXXXXXXXX,XXXXXXXXX,2,4642
16364,Martha,Mcfarland,XXXXXXXXX,XXXXXXXXX,1,8705
16365,Maggie,Kelly,XXXXXXXXX,XXXXXXXXX,3,7149
16366,Hillary,Velez,XXXXXXXXX,XXXXXXXXX,3,16001
16367,Oprah,Ashley,XXXXXXXXX,XXXXXXXXX,3,16496
16368,Denise,Wheeler,XXXXXXXXX,XXXXXXXXX,3,8723
16369,Anastasia,Vance,XXXXXXXXX,XXXXXXXXX,3,12868
16370,Ocean,Mcknight,XXXXXXXXX,XXXXXXXXX,3,6754
16371,Lydia,Bird,XXXXXXXXX,XXXXXXXXX,2,4934
16372,Lois,Conley,XXXXXXXXX,XXXXXXXXX,2,6904
16373,Idona,Farmer,XXXXXXXXX,XXXXXXXXX,1,1102
16374,Victoria,Simon,XXXXXXXXX,XXXXXXXXX,1,2868
16375,Shay,Griffin,XXXXXXXXX,XXXXXXXXX,1,8253
16376,Beatrice,Bird,XXXXXXXXX,XXXXXXXXX,1,11560
16377,Sydnee,Giles,XXXXXXXXX,XXXXXXXXX,1,679
16378,Tatiana,Lancaster,XXXXXXXXX,XXXXXXXXX,1,6568
16379,Barbara,Sharpe,XXXXXXXXX,XXXXXXXXX,1,2556
16380,Brianna,Mcfadden,XXXXXXXXX,XXXXXXXXX,3,13336
16381,Abra,Jensen,XXXXXXXXX,XXXXXXXXX,3,12276
16382,Rowan,Robbins,XXXXXXXXX,XXXXXXXXX,3,1746
16383,Florence,Short,XXXXXXXXX,XXXXXXXXX,3,686
16384,Cara,Delacruz,XXXXXXXXX,XXXXXXXXX,3,10757
16385,Bree,Olsen,XXXXXXXXX,XXXXXXXXX,2,9301
16386,May,Stevens,XXXXXXXXX,XXXXXXXXX,2,128
16387,Blythe,Terrell,XXXXXXXXX,XXXXXXXXX,2,952
16388,Idola,Flowers,XXXXXXXXX,XXXXXXXXX,2,10829
16389,Medge,Hendricks,XXXXXXXXX,XXXXXXXXX,2,15035
16390,Lois,Tate,XXXXXXXXX,XXXXXXXXX,2,3863
16391,September,Maldonado,XXXXXXXXX,XXXXXXXXX,2,3825
16392,Lacey,Luna,XXXXXXXXX,XXXXXXXXX,2,4424
16393,Bertha,Lawrence,XXXXXXXXX,XXXXXXXXX,2,264
16394,Kay,Pruitt,XXXXXXXXX,XXXXXXXXX,1,15865
16395,Remedios,Spencer,XXXXXXXXX,XXXXXXXXX,1,14900
16396,Melyssa,Bush,XXXXXXXXX,XXXXXXXXX,1,13329
16397,Adena,Spence,XXXXXXXXX,XXXXXXXXX,1,14609
16398,Christine,King,XXXXXXXXX,XXXXXXXXX,1,5169
16399,Amela,Cochran,XXXXXXXXX,XXXXXXXXX,1,11526
16400,Xerxes,Webster,XXXXXXXXX,XXXXXXXXX,1,2836
16401,Nola,Terrell,XXXXXXXXX,XXXXXXXXX,1,338
16402,Kerry,Ayala,XXXXXXXXX,XXXXXXXXX,2,5691
16403,Quemby,Wilkerson,XXXXXXXXX,XXXXXXXXX,2,4307
16404,Whitney,Clarke,XXXXXXXXX,XXXXXXXXX,2,15587
16405,Diana,Cabrera,XXXXXXXXX,XXXXXXXXX,2,12522
16406,Daryl,Spence,XXXXXXXXX,XXXXXXXXX,1,5139
16407,Farrah,Horn,XXXXXXXXX,XXXXXXXXX,1,4557
16408,Octavia,Chase,XXXXXXXXX,XXXXXXXXX,2,6530
16409,Dorothy,Nielsen,XXXXXXXXX,XXXXXXXXX,2,2929
16410,Quincy,Ewing,XXXXXXXXX,XXXXXXXXX,1,14666
16411,Alyssa,Benson,XXXXXXXXX,XXXXXXXXX,1,13862
16412,Iris,Ashley,XXXXXXXXX,XXXXXXXXX,3,9444
16413,Kim,Gray,XXXXXXXXX,XXXXXXXXX,1,13506
16414,Marny,Hogan,XXXXXXXXX,XXXXXXXXX,1,2243
16415,Sheila,Gonzales,XXXXXXXXX,XXXXXXXXX,1,14601
16416,Leilani,Zamora,XXXXXXXXX,XXXXXXXXX,1,16398
16417,Oprah,Tucker,XXXXXXXXX,XXXXXXXXX,1,10623
16418,Shea,Vega,XXXXXXXXX,XXXXXXXXX,2,7667
16419,Ina,Rodriquez,XXXXXXXXX,XXXXXXXXX,2,4562
16420,Hilary,Nash,XXXXXXXXX,XXXXXXXXX,2,7775
16421,Tamara,Schroeder,XXXXXXXXX,XXXXXXXXX,2,3221
16422,Ora,Valdez,XXXXXXXXX,XXXXXXXXX,3,15686
16423,Sarah,Schneider,XXXXXXXXX,XXXXXXXXX,3,8944
16424,Leigh,Roberson,XXXXXXXXX,XXXXXXXXX,3,5680
16425,Courtney,Barnett,XXXXXXXXX,XXXXXXXXX,2,3967
16426,Mechelle,Russo,XXXXXXXXX,XXXXXXXXX,2,10307
16427,Amber,Faulkner,XXXXXXXXX,XXXXXXXXX,2,15492
16428,Adara,Bennett,XXXXXXXXX,XXXXXXXXX,2,11426
16429,Lara,Shannon,XXXXXXXXX,XXXXXXXXX,2,2957
16430,Pascale,Mayo,XXXXXXXXX,XXXXXXXXX,1,6936
16431,Tamara,Combs,XXXXXXXXX,XXXXXXXXX,1,4882
